Invoice ID,Branch,City,Customer type,Gender,Product line,Unit price,Quantity,Tax 5%,Total,Date,Time,Payment,cogs,gross margin percentage,gross income,Rating
THIRD-300608,M,Nottingham,Member,Female,Frozen Foods,11.06,8,4.25,93.75,31/01/2025,18:02:27,Cash,89.29,0.1,9.01,6.9
THIRD-300609,M,Nottingham,Member,Female,Fresh Produce,7.44,1,0.36,7.89,02/04/2025,10:24:46,Mobile Wallet,7.51,0.08,0.6,7.3
THIRD-300610,M,Nottingham,Member,Female,Frozen Foods,16.85,5,4.05,89.3,08/10/2025,19:54:52,Cash,85.05,0.1,8.59,5.6
THIRD-300611,M,Nottingham,Normal,Female,Frozen Foods,14.59,9,6.31,139.21,06/05/2025,18:31:28,Debit Card,132.58,0.1,13.39,7.6
THIRD-300612,N,Leicester,Member,Female,Bakery,7.99,4,1.54,33.87,03/10/2025,12:00:39,Mobile Wallet,32.26,0.11,3.58,6.9
THIRD-300613,P,Coventry,Member,Female,Snacks,2.17,4,0.42,9.22,02/09/2025,14:56:00,Mobile Wallet,8.78,0.17,1.51,8.3
THIRD-300614,N,Leicester,Member,Male,Household,13.48,6,3.89,85.73,05/04/2025,18:37:18,Credit Card,81.65,0.19,15.66,5.5
THIRD-300615,N,Leicester,Normal,Female,Personal Care,6.15,7,2.07,45.61,13/03/2025,14:00:45,Mobile Wallet,43.44,0.21,9.21,7.0
THIRD-300616,N,Leicester,Member,Female,Snacks,5.82,10,2.8,61.74,23/09/2025,16:29:08,Debit Card,58.8,0.17,10.09,6.6
THIRD-300617,M,Nottingham,Normal,Male,Health & Wellness,26.25,9,11.36,250.45,09/11/2025,10:01:04,Credit Card,238.52,0.24,57.79,8.0
THIRD-300618,M,Nottingham,Member,Female,Dairy & Eggs,3.1,10,1.49,32.85,10/01/2025,17:45:09,Cash,31.29,0.07,2.22,7.8
THIRD-300619,P,Coventry,Normal,Female,Baby Products,23.25,4,4.47,98.61,29/06/2025,17:12:09,Cash,93.91,0.18,17.07,6.2
THIRD-300620,M,Nottingham,Normal,Male,Beverages,3.67,2,0.35,7.78,26/09/2025,15:38:49,Debit Card,7.41,0.13,0.98,6.7
THIRD-300621,N,Leicester,Member,Male,Household,10.6,10,5.1,112.35,28/01/2025,20:34:19,Debit Card,107.0,0.19,20.52,7.6
THIRD-300622,M,Nottingham,Member,Female,Bakery,2.42,8,0.93,20.55,03/02/2025,16:01:40,Debit Card,19.57,0.11,2.17,7.6
THIRD-300623,P,Coventry,Normal,Female,Personal Care,10.25,3,1.48,32.61,10/01/2025,09:01:40,Mobile Wallet,31.06,0.21,6.58,8.0
THIRD-300624,N,Leicester,Normal,Female,Frozen Foods,12.36,4,2.38,52.4,18/04/2025,09:48:01,Debit Card,49.9,0.1,5.04,6.3
THIRD-300625,P,Coventry,Member,Female,Fresh Produce,9.04,4,1.74,38.33,01/06/2025,10:10:24,Credit Card,36.5,0.08,2.95,6.7
THIRD-300626,P,Coventry,Member,Female,Household,8.93,1,0.43,9.47,25/07/2025,19:54:13,Cash,9.02,0.19,1.73,5.9
THIRD-300627,N,Leicester,Member,Male,Personal Care,24.38,13,15.24,335.96,05/09/2025,15:18:12,Mobile Wallet,319.96,0.21,67.83,6.6
THIRD-300628,N,Leicester,Normal,Female,Baby Products,21.13,11,11.18,246.44,09/03/2025,15:06:15,Mobile Wallet,234.7,0.18,42.64,5.6
THIRD-300629,N,Leicester,Normal,Male,Health & Wellness,29.18,5,7.02,154.69,01/05/2025,12:26:18,Credit Card,147.32,0.24,35.69,6.9
THIRD-300630,M,Nottingham,Normal,Male,Beverages,3.71,1,0.18,3.94,29/06/2025,16:32:57,Credit Card,3.75,0.13,0.49,7.3
THIRD-300631,P,Coventry,Member,Female,Baby Products,30.37,7,10.22,225.35,14/07/2025,18:42:52,Cash,214.62,0.18,39.0,5.2
THIRD-300632,N,Leicester,Member,Male,Frozen Foods,2.95,6,0.85,18.78,10/03/2025,13:16:09,Credit Card,17.89,0.1,1.8,7.2
THIRD-300633,N,Leicester,Normal,Female,Baby Products,40.8,1,1.96,43.25,24/11/2025,14:15:02,Debit Card,41.19,0.18,7.48,7.9
THIRD-300634,M,Nottingham,Normal,Male,Frozen Foods,10.59,6,3.05,67.34,12/02/2025,12:48:02,Debit Card,64.13,0.1,6.48,7.0
THIRD-300635,N,Leicester,Member,Male,Personal Care,7.71,3,1.11,24.51,03/10/2025,18:00:34,Credit Card,23.34,0.21,4.95,6.1
THIRD-300636,N,Leicester,Normal,Male,Bakery,3.89,8,1.5,32.99,09/09/2025,09:48:37,Debit Card,31.42,0.11,3.49,5.7
THIRD-300637,P,Coventry,Member,Female,Fresh Produce,4.73,4,0.91,20.07,11/10/2025,17:00:34,Credit Card,19.11,0.08,1.55,7.6
THIRD-300638,N,Leicester,Member,Female,Personal Care,7.2,5,1.73,38.15,05/04/2025,14:37:18,Debit Card,36.33,0.21,7.71,7.4
THIRD-300639,N,Leicester,Normal,Male,Household,4.39,9,1.9,41.87,12/07/2025,16:04:19,Debit Card,39.88,0.19,7.65,7.6
THIRD-300640,P,Coventry,Normal,Male,Dairy & Eggs,3.43,4,0.66,14.55,25/09/2025,12:10:00,Mobile Wallet,13.86,0.07,0.98,5.8
THIRD-300641,N,Leicester,Normal,Male,Bakery,9.41,2,0.91,19.96,10/07/2025,17:10:37,Credit Card,19.01,0.11,2.11,6.5
THIRD-300642,P,Coventry,Normal,Male,Dairy & Eggs,3.02,8,1.16,25.58,26/04/2025,14:45:58,Credit Card,24.36,0.07,1.72,7.3
THIRD-300643,P,Coventry,Normal,Male,Snacks,6.85,8,2.64,58.13,22/06/2025,20:34:36,Credit Card,55.36,0.17,9.5,8.0
THIRD-300644,P,Coventry,Member,Male,Frozen Foods,18.31,2,1.76,38.83,11/02/2025,18:26:42,Credit Card,36.98,0.1,3.73,7.5
THIRD-300645,N,Leicester,Member,Male,Dairy & Eggs,3.4,6,0.98,21.63,02/05/2025,13:13:02,Debit Card,20.6,0.07,1.45,7.0
THIRD-300646,M,Nottingham,Member,Female,Frozen Foods,13.49,10,6.48,142.99,19/04/2025,19:08:52,Debit Card,136.18,0.1,13.75,6.5
THIRD-300647,P,Coventry,Normal,Male,Baby Products,29.52,4,5.68,125.16,22/10/2025,14:21:06,Mobile Wallet,119.2,0.18,21.66,7.1
THIRD-300648,P,Coventry,Member,Male,Baby Products,18.68,1,0.9,19.8,20/01/2025,14:29:39,Debit Card,18.86,0.18,3.42,6.4
THIRD-300649,N,Leicester,Member,Female,Personal Care,27.03,8,10.4,229.24,18/08/2025,11:24:19,Cash,218.32,0.21,46.28,8.6
THIRD-300650,N,Leicester,Normal,Female,Health & Wellness,16.71,7,5.62,124.02,02/01/2025,11:41:05,Debit Card,118.11,0.24,28.62,4.5
THIRD-300651,N,Leicester,Member,Female,Health & Wellness,15.61,8,6.0,132.38,07/06/2025,15:55:41,Cash,126.08,0.24,30.55,7.3
THIRD-300652,M,Nottingham,Normal,Male,Personal Care,8.32,2,0.8,17.64,22/09/2025,20:25:02,Credit Card,16.8,0.21,3.56,5.3
THIRD-300653,M,Nottingham,Normal,Male,Beverages,10.62,5,2.55,56.28,05/04/2025,15:26:19,Debit Card,53.6,0.13,7.04,7.2
THIRD-300654,N,Leicester,Normal,Female,Bakery,1.73,9,0.75,16.47,04/12/2025,20:32:57,Credit Card,15.69,0.11,1.74,6.1
THIRD-300655,M,Nottingham,Normal,Female,Beverages,8.27,7,2.78,61.35,18/10/2025,15:37:48,Mobile Wallet,58.43,0.13,7.66,5.6
THIRD-300656,M,Nottingham,Normal,Male,Household,12.3,7,4.14,91.3,19/06/2025,18:58:19,Mobile Wallet,86.95,0.19,16.67,6.1
THIRD-300657,P,Coventry,Member,Female,Beverages,13.01,3,1.88,41.38,09/11/2025,19:59:18,Debit Card,39.41,0.13,5.17,5.1
THIRD-300658,P,Coventry,Normal,Male,Frozen Foods,8.3,2,0.8,17.6,10/09/2025,10:30:45,Debit Card,16.76,0.1,1.7,4.9
THIRD-300659,N,Leicester,Member,Female,Fresh Produce,6.02,5,1.45,31.92,02/10/2025,16:30:42,Credit Card,30.4,0.08,2.46,5.3
THIRD-300660,M,Nottingham,Member,Male,Fresh Produce,4.75,1,0.23,5.04,13/05/2025,17:02:17,Credit Card,4.8,0.08,0.39,6.7
THIRD-300661,M,Nottingham,Normal,Male,Beverages,4.22,5,1.02,22.39,20/05/2025,18:27:52,Credit Card,21.32,0.13,2.8,7.1
THIRD-300662,P,Coventry,Normal,Female,Health & Wellness,27.36,7,9.21,203.05,19/02/2025,16:28:57,Credit Card,193.38,0.24,46.85,6.4
THIRD-300663,M,Nottingham,Member,Female,Personal Care,3.0,2,0.29,6.35,14/11/2025,18:25:04,Cash,6.05,0.21,1.28,6.3
THIRD-300664,N,Leicester,Member,Female,Baby Products,31.13,1,1.5,33.0,29/04/2025,15:33:08,Debit Card,31.43,0.18,5.71,7.5
THIRD-300665,M,Nottingham,Normal,Male,Beverages,8.48,2,0.82,17.98,30/11/2025,12:20:47,Debit Card,17.12,0.13,2.25,6.0
THIRD-300666,P,Coventry,Member,Female,Baby Products,23.41,6,6.75,148.9,13/06/2025,14:48:11,Debit Card,141.81,0.18,25.77,7.6
THIRD-300667,N,Leicester,Member,Female,Household,6.09,5,1.47,32.31,29/05/2025,14:44:27,Debit Card,30.76,0.19,5.9,5.7
THIRD-300668,M,Nottingham,Normal,Female,Dairy & Eggs,2.81,5,0.68,14.89,17/12/2025,13:00:09,Debit Card,14.18,0.07,1.01,5.5
THIRD-300669,P,Coventry,Member,Female,Dairy & Eggs,7.68,1,0.37,8.14,30/03/2025,11:03:57,Credit Card,7.75,0.07,0.55,8.0
THIRD-300670,N,Leicester,Member,Male,Baby Products,37.71,4,7.25,159.9,11/07/2025,16:37:35,Cash,152.29,0.18,27.68,7.1
THIRD-300671,N,Leicester,Normal,Male,Frozen Foods,12.3,9,5.32,117.38,04/08/2025,15:29:06,Cash,111.79,0.1,11.29,6.6
THIRD-300672,P,Coventry,Member,Male,Health & Wellness,17.71,4,3.41,75.11,17/05/2025,11:40:54,Debit Card,71.53,0.24,17.33,5.7
THIRD-300673,P,Coventry,Normal,Female,Beverages,5.26,2,0.51,11.16,10/01/2025,18:24:01,Debit Card,10.63,0.13,1.4,6.3
THIRD-300674,N,Leicester,Member,Male,Snacks,2.87,2,0.28,6.09,26/01/2025,11:36:57,Mobile Wallet,5.8,0.17,1.0,8.0
THIRD-300675,M,Nottingham,Member,Male,Frozen Foods,6.02,1,0.29,6.38,04/08/2025,19:39:01,Credit Card,6.08,0.1,0.61,6.6
THIRD-300676,M,Nottingham,Normal,Male,Frozen Foods,14.16,2,1.36,30.03,25/06/2025,19:12:18,Cash,28.6,0.1,2.88,5.3
THIRD-300677,N,Leicester,Member,Female,Bakery,4.84,4,0.93,20.51,13/03/2025,13:12:01,Debit Card,19.53,0.11,2.17,5.4
THIRD-300678,M,Nottingham,Member,Male,Snacks,4.54,7,1.53,33.73,08/06/2025,14:33:42,Credit Card,32.12,0.17,5.51,7.1
THIRD-300679,M,Nottingham,Normal,Male,Snacks,3.05,7,1.03,22.62,19/08/2025,15:54:07,Credit Card,21.54,0.17,3.7,6.0
THIRD-300680,P,Coventry,Member,Male,Dairy & Eggs,5.11,7,1.72,37.89,12/10/2025,16:39:23,Debit Card,36.09,0.07,2.55,5.8
THIRD-300681,P,Coventry,Member,Male,Frozen Foods,18.89,12,10.9,240.26,11/05/2025,11:51:24,Mobile Wallet,228.82,0.1,23.1,7.2
THIRD-300682,N,Leicester,Normal,Female,Beverages,11.29,8,4.34,95.78,27/01/2025,16:19:09,Debit Card,91.22,0.13,11.97,7.9
THIRD-300683,P,Coventry,Member,Male,Baby Products,33.36,9,14.44,318.32,13/12/2025,17:56:13,Mobile Wallet,303.16,0.18,55.09,6.1
THIRD-300684,M,Nottingham,Normal,Female,Health & Wellness,13.11,2,1.26,27.8,22/08/2025,16:11:53,Debit Card,26.48,0.24,6.41,5.5
THIRD-300685,M,Nottingham,Member,Female,Household,8.52,3,1.23,27.09,26/11/2025,16:03:24,Credit Card,25.8,0.19,4.95,6.6
THIRD-300686,M,Nottingham,Normal,Female,Frozen Foods,4.19,5,1.01,22.22,06/03/2025,19:46:11,Cash,21.16,0.1,2.14,6.3
THIRD-300687,M,Nottingham,Member,Female,Frozen Foods,14.63,8,5.63,124.1,21/08/2025,16:17:31,Debit Card,118.19,0.1,11.94,6.3
THIRD-300688,M,Nottingham,Member,Female,Fresh Produce,5.77,6,1.67,36.72,29/04/2025,17:07:41,Credit Card,34.96,0.08,2.82,7.9
THIRD-300689,P,Coventry,Normal,Female,Bakery,7.54,13,4.71,103.91,08/01/2025,09:27:10,Debit Card,98.96,0.11,10.99,6.7
THIRD-300690,P,Coventry,Member,Female,Personal Care,22.88,3,3.3,72.76,29/03/2025,12:11:26,Credit Card,69.3,0.21,14.69,6.7
THIRD-300691,P,Coventry,Member,Female,Personal Care,6.61,4,1.27,28.05,21/07/2025,17:27:25,Debit Card,26.71,0.21,5.66,7.3
THIRD-300692,P,Coventry,Member,Female,Personal Care,26.81,12,15.47,341.07,10/11/2025,17:18:50,Credit Card,324.83,0.21,68.87,5.6
THIRD-300693,M,Nottingham,Normal,Male,Bakery,3.35,1,0.16,3.55,05/04/2025,19:23:55,Credit Card,3.38,0.11,0.37,7.2
THIRD-300694,M,Nottingham,Normal,Female,Beverages,5.68,3,0.82,18.06,01/09/2025,17:38:15,Cash,17.2,0.13,2.26,6.6
THIRD-300695,P,Coventry,Member,Male,Dairy & Eggs,2.03,1,0.1,2.15,04/05/2025,18:22:22,Debit Card,2.05,0.07,0.15,7.8
THIRD-300696,P,Coventry,Member,Female,Frozen Foods,7.45,3,1.07,23.68,05/12/2025,17:01:46,Debit Card,22.55,0.1,2.28,6.8
THIRD-300697,P,Coventry,Member,Male,Bakery,3.54,6,1.02,22.49,02/08/2025,17:30:33,Credit Card,21.42,0.11,2.37,6.9
THIRD-300698,N,Leicester,Normal,Male,Baby Products,42.05,12,24.26,534.89,10/11/2025,11:02:14,Debit Card,509.42,0.18,92.57,5.6
THIRD-300699,M,Nottingham,Normal,Female,Personal Care,20.13,12,11.62,256.14,26/12/2025,15:47:54,Debit Card,243.94,0.21,51.72,6.5
THIRD-300700,M,Nottingham,Normal,Male,Bakery,6.06,7,2.04,44.99,16/10/2025,20:10:34,Mobile Wallet,42.85,0.11,4.76,6.5
THIRD-300701,P,Coventry,Member,Male,Baby Products,33.45,1,1.61,35.46,17/05/2025,16:05:25,Cash,33.77,0.18,6.14,5.4
THIRD-300702,M,Nottingham,Member,Male,Frozen Foods,7.83,7,2.64,58.12,20/12/2025,12:28:55,Credit Card,55.35,0.1,5.59,5.9
THIRD-300703,P,Coventry,Normal,Male,Beverages,13.67,10,6.57,144.87,18/12/2025,13:56:05,Credit Card,137.97,0.13,18.1,4.0
THIRD-300704,N,Leicester,Member,Female,Household,4.16,8,1.6,35.28,11/06/2025,17:16:06,Mobile Wallet,33.6,0.19,6.44,7.1
THIRD-300705,N,Leicester,Normal,Female,Bakery,5.58,5,1.34,29.6,20/08/2025,09:39:45,Mobile Wallet,28.19,0.11,3.13,7.2
THIRD-300706,N,Leicester,Member,Male,Dairy & Eggs,2.18,3,0.32,6.95,06/03/2025,15:31:13,Mobile Wallet,6.62,0.07,0.47,8.2
THIRD-300707,M,Nottingham,Member,Male,Beverages,13.18,8,5.07,111.75,30/12/2025,11:34:45,Debit Card,106.43,0.13,13.97,5.8
THIRD-300708,M,Nottingham,Member,Female,Dairy & Eggs,6.91,4,1.33,29.28,16/08/2025,17:31:01,Debit Card,27.89,0.07,1.97,6.0
THIRD-300709,M,Nottingham,Member,Male,Fresh Produce,3.39,1,0.16,3.59,30/11/2025,11:08:20,Debit Card,3.42,0.08,0.28,7.9
THIRD-300710,N,Leicester,Member,Female,Fresh Produce,1.55,6,0.45,9.86,04/08/2025,15:15:36,Credit Card,9.39,0.08,0.76,6.3
THIRD-300711,P,Coventry,Member,Male,Bakery,6.07,5,1.46,32.19,29/10/2025,10:20:05,Credit Card,30.66,0.11,3.4,6.6
THIRD-300712,P,Coventry,Normal,Male,Beverages,16.82,1,0.81,17.83,29/12/2025,10:21:35,Debit Card,16.98,0.13,2.23,6.1
THIRD-300713,P,Coventry,Member,Male,Frozen Foods,2.72,1,0.13,2.89,01/10/2025,21:20:28,Credit Card,2.75,0.1,0.28,9.7
THIRD-300714,N,Leicester,Member,Male,Frozen Foods,8.9,4,1.71,37.75,10/07/2025,13:41:32,Debit Card,35.95,0.1,3.63,7.0
THIRD-300715,P,Coventry,Normal,Male,Health & Wellness,33.64,11,17.79,392.32,28/09/2025,20:59:16,Credit Card,373.64,0.24,90.52,5.7
THIRD-300716,N,Leicester,Normal,Male,Frozen Foods,14.23,8,5.47,120.66,25/09/2025,14:09:59,Credit Card,114.91,0.1,11.6,5.3
THIRD-300717,N,Leicester,Normal,Male,Baby Products,10.16,1,0.49,10.77,11/04/2025,14:43:29,Mobile Wallet,10.26,0.18,1.87,5.5
THIRD-300718,P,Coventry,Member,Female,Frozen Foods,14.72,9,6.37,140.41,01/11/2025,18:54:42,Mobile Wallet,133.72,0.1,13.49,6.4
THIRD-300719,P,Coventry,Member,Female,Bakery,5.84,1,0.28,6.2,05/04/2025,10:51:35,Cash,5.9,0.11,0.66,7.0
THIRD-300720,P,Coventry,Member,Male,Fresh Produce,7.63,3,1.1,24.28,19/02/2025,17:21:25,Mobile Wallet,23.12,0.08,1.87,8.0
THIRD-300721,P,Coventry,Normal,Male,Frozen Foods,15.55,2,1.5,32.97,30/12/2025,16:16:00,Cash,31.4,0.1,3.17,7.7
THIRD-300722,N,Leicester,Member,Female,Fresh Produce,8.28,5,1.99,43.88,02/06/2025,17:24:44,Debit Card,41.79,0.08,3.37,7.4
THIRD-300723,N,Leicester,Normal,Female,Bakery,8.01,2,0.77,16.98,15/05/2025,15:17:21,Cash,16.17,0.11,1.79,5.9
THIRD-300724,P,Coventry,Normal,Female,Personal Care,17.4,2,1.67,36.89,02/10/2025,17:57:15,Debit Card,35.13,0.21,7.45,7.1
THIRD-300725,N,Leicester,Member,Male,Beverages,9.25,9,4.0,88.21,03/01/2025,09:44:29,Mobile Wallet,84.01,0.13,11.02,7.4
THIRD-300726,N,Leicester,Normal,Male,Personal Care,5.53,6,1.6,35.2,02/02/2025,13:44:27,Credit Card,33.52,0.21,7.1,6.4
THIRD-300727,P,Coventry,Member,Male,Baby Products,25.88,5,6.22,137.15,16/03/2025,18:47:25,Debit Card,130.62,0.18,23.73,6.8
THIRD-300728,N,Leicester,Member,Female,Dairy & Eggs,5.68,6,1.64,36.12,21/01/2025,16:46:17,Debit Card,34.4,0.07,2.43,7.1
THIRD-300729,P,Coventry,Member,Male,Beverages,6.77,6,1.95,43.06,05/12/2025,11:37:50,Debit Card,41.01,0.13,5.38,6.8
THIRD-300730,M,Nottingham,Normal,Male,Dairy & Eggs,3.7,9,1.6,35.32,25/03/2025,13:59:40,Credit Card,33.64,0.07,2.37,4.8
THIRD-300731,P,Coventry,Normal,Female,Beverages,13.98,2,1.34,29.63,21/10/2025,16:02:42,Credit Card,28.22,0.13,3.7,6.5
THIRD-300732,M,Nottingham,Normal,Male,Dairy & Eggs,2.51,6,0.72,15.94,01/09/2025,11:57:31,Credit Card,15.18,0.07,1.07,6.1
THIRD-300733,M,Nottingham,Member,Male,Frozen Foods,14.13,1,0.68,14.98,09/01/2025,11:13:25,Credit Card,14.27,0.1,1.44,6.7
THIRD-300734,M,Nottingham,Normal,Male,Baby Products,8.68,5,2.09,46.03,15/11/2025,18:25:21,Mobile Wallet,43.84,0.18,7.96,8.5
THIRD-300735,N,Leicester,Member,Male,Beverages,9.36,3,1.35,29.77,18/11/2025,16:46:32,Debit Card,28.35,0.13,3.72,7.7
THIRD-300736,M,Nottingham,Member,Male,Bakery,3.57,1,0.17,3.78,03/11/2025,11:53:31,Debit Card,3.6,0.11,0.4,7.4
THIRD-300737,M,Nottingham,Normal,Male,Household,5.26,10,2.53,55.79,03/05/2025,14:50:24,Mobile Wallet,53.13,0.19,10.19,7.4
THIRD-300738,N,Leicester,Member,Female,Health & Wellness,5.78,3,0.83,18.39,24/11/2025,12:15:21,Debit Card,17.51,0.24,4.24,6.5
THIRD-300739,N,Leicester,Normal,Male,Dairy & Eggs,2.3,1,0.11,2.44,29/07/2025,16:09:47,Credit Card,2.32,0.07,0.16,6.7
THIRD-300740,P,Coventry,Normal,Female,Frozen Foods,13.77,4,2.65,58.39,16/05/2025,19:21:25,Debit Card,55.61,0.1,5.62,5.7
THIRD-300741,P,Coventry,Member,Female,Beverages,3.38,5,0.81,17.91,21/02/2025,10:11:43,Cash,17.06,0.13,2.24,5.4
THIRD-300742,N,Leicester,Normal,Male,Personal Care,4.54,4,0.87,19.27,21/05/2025,14:20:12,Cash,18.35,0.21,3.89,6.4
THIRD-300743,P,Coventry,Member,Male,Bakery,5.43,12,3.13,69.06,26/04/2025,11:58:02,Mobile Wallet,65.77,0.11,7.3,7.4
THIRD-300744,N,Leicester,Normal,Female,Frozen Foods,13.72,1,0.66,14.54,10/03/2025,12:02:30,Mobile Wallet,13.85,0.1,1.4,7.6
THIRD-300745,N,Leicester,Member,Female,Dairy & Eggs,3.62,3,0.52,11.51,03/06/2025,14:10:56,Credit Card,10.96,0.07,0.77,7.0
THIRD-300746,M,Nottingham,Normal,Female,Fresh Produce,8.58,3,1.24,27.29,26/10/2025,17:30:05,Debit Card,25.99,0.08,2.1,4.3
THIRD-300747,N,Leicester,Member,Female,Beverages,11.04,4,2.12,46.83,08/09/2025,12:51:34,Credit Card,44.6,0.13,5.85,6.9
THIRD-300748,M,Nottingham,Normal,Female,Dairy & Eggs,3.96,1,0.19,4.2,30/08/2025,13:21:04,Credit Card,4.0,0.07,0.29,5.3
THIRD-300749,N,Leicester,Normal,Female,Beverages,6.01,7,2.02,44.6,07/02/2025,15:56:47,Debit Card,42.48,0.13,5.58,6.9
THIRD-300750,M,Nottingham,Normal,Male,Dairy & Eggs,2.6,10,1.25,27.56,27/06/2025,20:59:16,Debit Card,26.25,0.07,1.86,7.2
THIRD-300751,N,Leicester,Member,Female,Beverages,5.4,4,1.04,22.89,08/10/2025,15:41:29,Mobile Wallet,21.8,0.13,2.86,6.4
THIRD-300752,M,Nottingham,Member,Male,Household,17.01,3,2.45,54.11,24/08/2025,14:50:52,Credit Card,51.53,0.19,9.89,6.4
THIRD-300753,N,Leicester,Normal,Male,Health & Wellness,34.66,4,6.67,146.99,23/04/2025,15:04:39,Mobile Wallet,139.99,0.24,33.92,6.1
THIRD-300754,N,Leicester,Member,Male,Health & Wellness,18.49,9,8.0,176.42,12/08/2025,12:13:56,Debit Card,168.02,0.24,40.7,6.9
THIRD-300755,N,Leicester,Normal,Female,Bakery,5.19,3,0.75,16.51,21/07/2025,12:14:47,Debit Card,15.72,0.11,1.75,5.8
THIRD-300756,N,Leicester,Member,Male,Personal Care,17.68,6,5.1,112.46,23/04/2025,17:21:45,Debit Card,107.1,0.21,22.71,4.0
THIRD-300757,M,Nottingham,Member,Male,Dairy & Eggs,6.84,4,1.32,29.02,25/11/2025,11:43:43,Credit Card,27.64,0.07,1.95,7.1
THIRD-300758,P,Coventry,Normal,Male,Health & Wellness,20.72,11,10.96,241.58,23/09/2025,12:41:50,Credit Card,230.08,0.24,55.75,5.7
THIRD-300759,N,Leicester,Normal,Male,Personal Care,18.53,4,3.56,78.58,04/01/2025,21:02:27,Mobile Wallet,74.84,0.21,15.87,7.0
THIRD-300760,N,Leicester,Member,Male,Dairy & Eggs,4.6,4,0.88,19.49,07/09/2025,10:41:35,Credit Card,18.56,0.07,1.31,5.6
THIRD-300761,P,Coventry,Member,Female,Frozen Foods,19.79,7,6.66,146.86,20/06/2025,10:01:25,Credit Card,139.87,0.1,14.12,7.4
THIRD-300762,N,Leicester,Normal,Female,Bakery,4.77,5,1.15,25.31,31/10/2025,09:59:34,Cash,24.1,0.11,2.67,6.4
THIRD-300763,N,Leicester,Normal,Female,Health & Wellness,35.41,5,8.51,187.7,27/01/2025,14:11:18,Debit Card,178.76,0.24,43.31,5.9
THIRD-300764,M,Nottingham,Member,Female,Beverages,8.38,3,1.21,26.66,08/06/2025,16:59:58,Credit Card,25.39,0.13,3.33,6.5
THIRD-300765,M,Nottingham,Normal,Female,Personal Care,16.38,1,0.79,17.37,30/09/2025,17:37:58,Credit Card,16.54,0.21,3.51,7.3
THIRD-300766,M,Nottingham,Normal,Female,Fresh Produce,6.26,1,0.3,6.64,08/11/2025,15:01:38,Credit Card,6.32,0.08,0.51,5.2
THIRD-300767,P,Coventry,Member,Female,Dairy & Eggs,9.15,3,1.32,29.11,30/12/2025,15:11:35,Debit Card,27.72,0.07,1.96,6.3
THIRD-300768,M,Nottingham,Normal,Male,Bakery,9.66,4,1.86,40.97,20/11/2025,12:09:14,Mobile Wallet,39.02,0.11,4.34,8.2
THIRD-300769,M,Nottingham,Member,Male,Household,6.58,3,0.95,20.94,14/06/2025,13:48:37,Debit Card,19.94,0.19,3.83,6.4
THIRD-300770,M,Nottingham,Normal,Female,Fresh Produce,7.62,2,0.73,16.16,09/07/2025,18:01:46,Cash,15.39,0.08,1.24,6.4
THIRD-300771,N,Leicester,Normal,Female,Snacks,5.25,1,0.25,5.56,08/02/2025,11:22:20,Credit Card,5.3,0.17,0.91,5.2
THIRD-300772,M,Nottingham,Member,Female,Dairy & Eggs,4.63,3,0.67,14.72,18/01/2025,13:27:44,Debit Card,14.02,0.07,0.99,5.7
THIRD-300773,P,Coventry,Member,Male,Fresh Produce,7.48,2,0.72,15.86,29/03/2025,16:22:20,Debit Card,15.1,0.08,1.22,4.5
THIRD-300774,P,Coventry,Member,Female,Bakery,7.06,7,2.38,52.41,18/05/2025,11:45:56,Debit Card,49.91,0.11,5.54,7.9
THIRD-300775,M,Nottingham,Member,Female,Snacks,6.32,10,3.04,67.03,10/06/2025,12:43:00,Debit Card,63.84,0.17,10.96,5.6
THIRD-300776,M,Nottingham,Normal,Male,Frozen Foods,9.94,5,2.39,52.7,12/09/2025,15:35:36,Debit Card,50.19,0.1,5.07,7.6
THIRD-300777,M,Nottingham,Member,Female,Baby Products,26.09,8,10.04,221.3,21/04/2025,20:06:17,Mobile Wallet,210.76,0.18,38.3,6.8
THIRD-300778,P,Coventry,Member,Male,Personal Care,21.95,8,8.44,186.19,22/07/2025,13:57:50,Debit Card,177.32,0.21,37.59,5.4
THIRD-300779,N,Leicester,Member,Male,Bakery,4.8,3,0.69,15.28,12/04/2025,18:15:03,Debit Card,14.55,0.11,1.61,5.6
THIRD-300780,M,Nottingham,Normal,Male,Fresh Produce,2.05,6,0.59,13.03,28/02/2025,14:42:39,Cash,12.41,0.08,1.01,8.3
THIRD-300781,M,Nottingham,Normal,Female,Bakery,3.88,3,0.56,12.34,26/05/2025,18:16:20,Credit Card,11.75,0.11,1.3,6.2
THIRD-300782,M,Nottingham,Member,Female,Dairy & Eggs,7.05,12,4.07,89.7,22/11/2025,18:11:31,Debit Card,85.43,0.07,6.04,6.4
THIRD-300783,M,Nottingham,Member,Male,Baby Products,25.77,7,8.67,191.24,12/07/2025,14:56:43,Credit Card,182.13,0.18,33.09,6.0
THIRD-300784,P,Coventry,Member,Male,Dairy & Eggs,2.7,1,0.13,2.87,18/03/2025,15:06:26,Cash,2.73,0.07,0.19,7.7
THIRD-300785,N,Leicester,Member,Male,Bakery,3.08,1,0.15,3.27,10/07/2025,20:35:52,Mobile Wallet,3.11,0.11,0.35,7.6
THIRD-300786,N,Leicester,Member,Male,Health & Wellness,36.8,6,10.61,234.03,27/10/2025,10:51:10,Debit Card,222.89,0.24,54.01,6.8
